4811056,"Fort Saskatchewan (Alta.)",CY ,F,14957,13121,F,F,14.0,5825,5664,48.1249,310.8,254
5931006,"Squamish (B.C.)",DM ,F,14949,14247,F,F,4.9,6011,5614,106.1123,140.9,255
4708004,"Swift Current (Sask.)",CY ,F,14946,14821,F,F,0.8,6957,6649,24.0385,621.8,256
3532004,"Tillsonburg (Ont.)",T  ,F,14822,14052,F,F,5.5,6519,6374,22.3352,663.6,257
2403005,"Gaspé (Que.)",V  ,F,14819,14932,F,F,-0.8,6410,5964,1120.6193,13.2,258
2408053,"Matane (Que.)",V  ,F,14742,14948,T,F,-1.4,7073,6743,195.4747,75.4,259
5917041,"Colwood (B.C.)",CY ,F,14687,13745,F,F,6.9,5770,5501,17.7628,826.8,260
3547076,"Petawawa (Ont.)",T  ,F,14651,14398,F,F,1.8,5849,5329,164.6784,89.0,261
3538003,"St. Clair (Ont.)",TP ,F,14649,14659,F,F,-0.1,5913,5591,619.2999,23.7,262
3526047,"Niagara-on-the-Lake (Ont.)",T  ,F,14587,13839,F,F,5.4,6025,5447,132.8288,109.8,263
2492022,"Dolbeau-Mistassini (Que.)",V  ,F,14546,14879,F,F,-2.2,6838,6367,295.6730,49.2,264
1103025,"Summerside (P.E.I.)",CY ,F,14500,14654,F,F,-1.1,6298,5928,28.3612,511.3,265
3507065,"North Grenville (Ont.)",MU ,F,14198,13581,F,F,4.5,5513,5242,350.1382,40.5,266
2473020,"Rosemère (Que.)",V  ,F,14173,13391,F,F,5.8,5001,4872,10.7723,1315.7,267
2463048,"Saint-Lin--Laurentides (Que.)",V  ,F,14159,12379,T,F,14.4,5725,5350,118.5168,119.5,268
3543005,"Clearview (Ont.)",TP ,F,14088,13796,F,F,2.1,5814,5011,557.3192,25.3,269
3547064,"Pembroke (Ont.)",CY ,F,13930,13490,F,F,3.3,6351,6012,14.3505,970.7,270
3502048,"Russell (Ont.)",TP ,F,13883,12412,F,F,11.9,4838,4730,198.9560,69.8,271
1208001,"West Hants (N.S.)",MD ,F,13881,13780,F,F,0.7,6101,5462,1238.1236,11.2,272
4806019,"Cochrane (Alta.)",T  ,F,13760,12041,T,F,14.3,4969,4837,30.0267,458.3,273
1006017,"Grand Falls-Windsor (N.L.)",T  ,F,13558,13340,F,F,1.6,5564,5314,54.4795,248.9,274
4622026,"Thompson (Man.)",CY ,F,13446,13256,F,F,1.4,5129,4811,17.1772,782.8,275
3548055,"West Nipissing / Nipissing Ouest (Ont.)",M  ,F,13410,13114,T,F,2.3,6554,5574,1989.5663,6.7,276
2479088,"Mont-Laurier (Que.)",V  ,F,13405,12766,T,F,5.0,6480,5646,590.3519,22.7,277
1210001,"Colchester, Subd. C (N.S.)",SC ,F,13312,13391,F,F,-0.6,5639,5223,1443.0503,9.2,278
4716029,"North Battleford (Sask.)",CY ,F,13190,13692,F,F,-3.7,5943,5520,33.5475,393.2,279
3526021,"West Lincoln (Ont.)",TP ,F,13167,12268,F,F,7.3,4433,4296,387.7207,34.0,280
3539027,"Thames Centre (Ont.)",MU ,F,13085,12473,F,F,4.9,4695,4587,433.8043,30.2,281
2473035,"Sainte-Anne-des-Plaines (Que.)",V  ,F,13001,12908,F,F,0.7,4629,4516,92.7894,140.1,282
4612047,"Springfield (Man.)",RM ,F,12990,12602,F,F,3.1,4601,4490,1100.8061,11.8,283
5927008,"Powell River (B.C.)",CY ,F,12957,12983,F,F,-0.2,5936,5689,29.7687,435.3,284
3501005,"South Glengarry (Ont.)",TP ,F,12880,12700,F,F,1.4,5277,4945,604.9141,21.3,285
5947012,"Prince Rupert (B.C.)",CY ,F,12815,14643,F,F,-12.5,5954,5068,54.8989,233.4,286
4811012,"Leduc County (Alta.)",CM ,F,12730,12528,F,F,1.6,4915,4581,2610.2504,4.9,287
4609029,"Portage la Prairie (Man.)",CY ,F,12728,12976,F,F,-1.9,5498,5212,24.6737,515.9,288
3534020,"Central Elgin (Ont.)",MU ,F,12723,12293,T,F,3.5,5115,4778,280.2212,45.4,289
1315011,"Bathurst (N.B.)",CY ,F,12714,12924,F,F,-1.6,6158,5567,91.5469,138.9,290
1001517,"Paradise (N.L.)",T  ,F,12584,9598,F,F,31.1,4734,4493,29.2370,430.4,291
2488055,"Amos (Que.)",V  ,F,12584,13044,F,F,-3.5,5530,5339,430.0604,29.3,291
2401023,"Les Îles-de-la-Madeleine (Que.)",MÉ ,F,12560,12281,T,F,2.3,5607,4969,168.1117,74.7,293
3501011,"South Stormont (Ont.)",TP ,F,12520,11941,F,F,4.8,4763,4636,447.4593,28.0,294
4802034,"Brooks (Alta.)",CY ,F,12498,11604,F,F,7.7,5051,4833,17.7015,706.0,295
4806028,"Mountain View County (Alta.)",CM ,F,12391,12124,T,F,2.2,5136,4659,3804.4326,3.3,296
4811048,"Stony Plain (Alta.)",T  ,F,12363,9624,T,F,28.5,4808,4613,35.6067,347.2,297
3531040,"North Perth (Ont.)",MU ,F,12254,12055,F,F,1.7,4832,4615,493.1831,24.8,298
3514045,"Trent Hills (Ont.)",MU ,F,12247,12569,F,F,-2.6,6468,5141,510.8274,24.0,299
3542004,"West Grey (Ont.)",MU ,F,12193,11741,F,F,3.8,5265,4719,875.3679,13.9,300
2446080,"Cowansville (Que.)",V  ,F,12182,12032,F,F,1.2,5461,5155,46.0904,264.3,301
5925005,"Comox (B.C.)",T  ,F,12136,11391,T,F,6.5,5463,5201,15.1607,800.5,302
2452007,"Lavaltrie (Que.)",V  ,F,12120,11163,T,F,8.6,4555,4432,68.1811,177.8,303
3523009,"Guelph/Eramosa (Ont.)",TP ,F,12066,11174,F,F,8.0,4161,4069,291.7341,41.4,304
3531030,"Perth East (Ont.)",TP ,F,12041,12119,T,F,-0.6,4004,3885,715.0662,16.8,305
4815023,"Canmore (Alta.)",T  ,F,12039,10792,F,F,11.6,6575,4778,68.8954,174.7,306
1207016,"Kings, Subd. B (N.S.)",SC ,F,12033,11619,F,F,3.6,5132,4726,346.1739,34.8,307
2461035,"Saint-Charles-Borromée (Que.)",MÉ ,F,12030,10668,F,F,12.8,5349,5192,18.6315,645.7,308
3543015,"Severn (Ont.)",TP ,F,12030,11135,F,F,8.0,6491,4628,534.7802,22.5,308
4812002,"Cold Lake (Alta.)",CY ,F,11991,11520,F,F,4.1,4834,4314,59.2999,202.2,310
3518039,"Brock (Ont.)",TP ,F,11979,12110,F,F,-1.1,4927,4422,423.3067,28.3,311
2470022,"Beauharnois (Que.)",V  ,F,11918,11464,T,F,4.0,5257,5116,69.0870,172.5,312
4602041,"Hanover (Man.)",RM ,F,11871,10789,F,F,10.0,3478,3370,740.3116,16.0,313
2476020,"Lachute (Que.)",V  ,F,11832,11628,F,F,1.8,5449,5215,108.6713,108.9,314
4809002,"Clearwater County (Alta.)",MD ,F,11826,11505,F,F,2.8,4891,4448,18691.6529,0.6,315
2490012,"La Tuque (Que.)",V  ,F,11821,12488,T,F,-5.3,6438,5338,25104.5904,0.5,316
1210006,"Truro (N.S.)",T  ,F,11765,11457,F,F,2.7,5876,5557,37.6256,312.7,317
3532018,"Ingersoll (Ont.)",T  ,F,11760,10977,F,F,7.1,4670,4572,12.8959,911.9,318
2447020,"Granby (Que.)",CT ,F,11748,11335,F,F,3.6,4129,4071,80.6749,145.6,319
3509030,"Mississippi Mills (Ont.)",T  ,F,11734,11647,F,F,0.7,4581,4375,509.0486,23.1,320
3541045,"Saugeen Shores (Ont.)",T  ,F,11720,11388,F,F,2.9,6645,4926,170.5828,68.7,321
4811002,"Wetaskiwin (Alta.)",CY ,F,11673,11154,F,F,4.7,4956,4765,16.7361,697.5,322
1305045,"Rothesay (N.B.)",TV ,F,11637,11505,F,F,1.1,4536,4317,34.7345,335.0,323
2426030,"Sainte-Marie (Que.)",V  ,F,11584,11320,F,F,2.3,4826,4679,107.1674,108.1,324
3557041,"Elliot Lake (Ont.)",CY ,F,11549,11956,F,F,-3.4,6061,5647,698.1178,16.5,325
4613043,"St. Andrews (Man.)",RM ,F,11359,10695,F,F,6.2,4389,4023,752.7044,15.1,326
2418050,"Montmagny (Que.)",V  ,F,11353,11654,F,F,-2.6,5404,5029,126.0715,90.1,327
5949011,"Terrace (B.C.)",CY ,F,11320,12109,F,F,-6.5,4682,4321,41.5183,272.7,328
5917010,"Sidney (B.C.)",T  ,F,11315,10929,F,F,3.5,5498,5209,5.0427,2243.8,329
2472015,"Sainte-Marthe-sur-le-Lac (Que.)",V  ,F,11311,8742,F,F,29.4,4461,4276,9.3141,1214.4,330
2471070,"Pincourt (Que.)",V  ,F,11197,10107,F,F,10.8,4277,4098,7.5426,1484.5,331
1204010,"Queens (N.S.)",RGM,F,11177,11665,T,F,-4.2,6150,4700,2386.5757,4.7,332
3523050,"Wellington North (Ont.)",TP ,F,11175,11305,F,F,-1.1,4538,4238,524.3775,21.3,333
3541024,"Kincardine (Ont.)",MU ,F,11173,11029,F,F,1.3,5447,4586,537.6510,20.8,334
3538040,"Lambton Shores (Ont.)",MU ,F,11150,10571,F,F,5.5,6773,4790,331.0810,33.7,335
3523017,"Erin (Ont.)",T  ,F,11148,11052,F,F,0.9,3960,3808,296.9784,37.5,336
2438010,"Bécancour (Que.)",V  ,F,11134,11051,F,F,0.8,4887,4608,441.0031,25.2,337
3501030,"North Dundas (Ont.)",TP ,F,11095,11014,F,F,0.7,4323,4175,503.1755,22.0,338
4602044,"Steinbach (Man.)",CY ,F,11066,9227,F,F,19.9,4377,4248,25.5695,432.8,339
5915020,"Greater Vancouver A (B.C.)",RDA,F,11050,8034,F,F,37.5,6011,4500,818.6183,13.5,340
3544002,"Gravenhurst (Ont.)",T  ,F,11046,10899,F,F,1.3,8235,4425,517.9924,21.3,341
5955014,"Dawson Creek (B.C.)",CY ,F,10994,10754,F,F,2.2,4833,4651,22.3237,492.5,342
5921018,"Parksville (B.C.)",CY ,F,10993,10323,F,F,6.5,5469,5204,14.6038,752.7,343
3514019,"Hamilton (Ont.)",TP ,F,10972,10785,F,F,1.7,4499,3994,256.1075,42.8,344
3542047,"Meaford (Ont.)",MU ,F,10948,10381,F,F,5.5,5193,4442,588.4668,18.6,345
3502008,"Hawkesbury (Ont.)",T  ,F,10869,10319,T,F,5.3,4974,4734,9.4574,1149.3,346
5907035,"Summerland (B.C.)",DM ,F,10828,10723,T,F,1.0,4726,4527,73.8774,146.6,347
5917005,"North Saanich (B.C.)",DM ,F,10823,10436,F,F,3.7,4500,4278,37.1448,291.4,348
3543068,"Tiny (Ont.)",TP ,F,10784,9035,F,F,19.4,9072,4337,343.1860,31.4,349
5941009,"Williams Lake (B.C.)",CY ,F,10744,11153,F,F,-3.7,4711,4455,33.1146,324.4,350
4808031,"Lacombe (Alta.)",T  ,F,10742,9384,F,F,14.5,4037,3904,18.2439,588.8,351
1206009,"Chester (N.S.)",MD ,F,10741,10781,F,F,-0.4,6161,4644,1120.7515,9.6,352
3554020,"Temiskaming Shores (Ont.)",CY ,F,10732,10630,T,F,1.0,4833,4498,176.9964,60.6,353
4806006,"High River (Alta.)",T  ,F,10716,9383,T,F,14.2,4363,4196,14.2689,751.0,354
3543003,"Adjala-Tosorontio (Ont.)",TP ,F,10695,10082,F,F,6.1,3702,3540,372.3330,28.7,355
3502025,"The Nation / La Nation (Ont.)",M  ,F,10643,10599,F,F,0.4,3893,3733,657.1634,16.2,356
3501050,"North Glengarry (Ont.)",TP ,F,10635,10589,F,F,0.4,4553,4255,642.4042,16.6,357
2477022,"Sainte-Adèle (Que.)",V  ,F,10634,9215,F,F,15.4,6397,4986,119.9836,88.6,358
2491025,"Roberval (Que.)",V  ,F,10544,10906,F,F,-3.3,4844,4501,152.9928,68.9,359
3501020,"South Dundas (Ont.)",TP ,F,10535,10783,F,F,-2.3,4322,4157,519.9777,20.3,360
4811001,"Wetaskiwin County No. 10 (Alta.)",CM ,F,10535,10695,F,F,-1.5,4561,3939,3130.8974,3.4,360
3542053,"Georgian Bluffs (Ont.)",TP ,F,10506,10127,T,F,3.7,4697,4027,603.5772,17.4,362
3532002,"Norwich (Ont.)",TP ,F,10481,10478,F,F,0.0,3555,3469,431.2767,24.3,363
2491042,"Saint-Félicien (Que.)",V  ,F,10477,10622,F,F,-1.4,4884,4411,363.5654,28.8,364
4808022,"Lacombe County (Alta.)",CM ,F,10451,10572,T,F,-1.1,4008,3642,2777.2633,3.8,365
2475028,"Sainte-Sophie (Que.)",MÉ ,F,10355,8966,F,F,15.5,4142,3923,111.2762,93.1,366
3507040,"Rideau Lakes (Ont.)",TP ,F,10350,9687,F,F,6.8,6468,4167,710.2451,14.6,367
1202004,"Yarmouth (N.S.)",MD ,F,10304,10466,T,F,-1.5,4906,4082,585.2748,17.6,368
4802011,"Lethbridge County (Alta.)",CM ,F,10302,9935,T,F,3.7,2986,2884,2839.2818,3.6,369
3514004,"Brighton (Ont.)",MU ,F,10253,9449,F,F,8.5,4328,3965,222.5218,46.1,370
4805018,"Strathmore (Alta.)",T  ,F,10225,7621,F,F,34.2,3943,3778,15.5934,655.7,371
4808012,"Sylvan Lake (Alta.)",T  ,F,10208,7503,T,F,36.1,4277,3667,10.8329,942.3,372
3507014,"Elizabethtown-Kitley (Ont.)",TP ,F,10201,10039,F,F,1.6,3818,3603,554.2351,18.4,373
4812004,"Bonnyville No. 87 (Alta.)",MD ,F,10194,9473,F,F,7.6,3849,3505,6057.4416,1.7,374
2475005,"Saint-Colomban (Que.)",PE ,F,10136,7520,F,F,34.8,3966,3807,93.5234,108.4,375
2475040,"Prévost (Que.)",V  ,F,10132,8280,F,F,22.4,4109,3856,35.0286,289.2,376
2467045,"Mercier (Que.)",V  ,F,10121,9442,F,F,7.2,3733,3654,45.9521,220.3,377
4701024,"Estevan (Sask.)",CY ,F,10084,10242,F,F,-1.5,4455,4238,17.5556,574.4,378
2462037,"Rawdon (Que.)",MÉ ,F,10058,8648,F,F,16.3,5191,4261,186.9516,53.8,379
4814003,"Yellowhead County (Alta.)",MD ,F,10045,9881,F,F,1.7,4177,3799,22303.8208,0.5,380
4817095,"Mackenzie No. 23 (Alta.)",MD ,F,10002,8829,F,F,13.3,2892,2687,80484.4230,0.1,381
3540005,"South Huron (Ont.)",MU ,F,9982,10019,F,F,-0.4,4427,4059,425.3494,23.5,382
1006009,"Gander (N.L.)",T  ,F,9951,9651,F,F,3.1,4153,3869,104.2527,95.5,383
2471060,"L'Île-Perrot (Que.)",V  ,F,9927,9375,F,F,5.9,4371,4218,5.5581,1786.0,384
2471065,"Notre-Dame-de-l'Île-Perrot (Que.)",V  ,F,9885,8546,F,F,15.7,3459,3361,27.7954,355.6,385
3523033,"Mapleton (Ont.)",TP ,F,9851,9303,F,F,5.9,3297,2892,534.7122,18.4,386
3530027,"Wellesley (Ont.)",TP ,F,9789,9365,F,F,4.5,2913,2839,277.8411,35.2,387
3543071,"Tay (Ont.)",TP ,F,9748,9162,F,F,6.4,5022,3837,138.9296,70.2,388
4814019,"Hinton (Alta.)",T  ,F,9738,9405,F,F,3.5,3913,3676,25.7586,378.0,389
4613056,"St. Clements (Man.)",RM ,F,9706,9115,F,F,6.5,4954,3671,728.6686,13.3,390
5917052,"Sooke (B.C.)",DM ,F,9704,8735,F,F,11.1,4122,3859,50.0139,194.0,391
2478032,"Sainte-Agathe-des-Monts (Que.)",V  ,F,9679,8687,T,F,,5642,4271,128.3759,75.4,392
3541032,"Brockton (Ont.)",MU ,F,9641,9658,F,F,-0.2,4064,3739,565.0713,17.1,393
5917027,"Capital F (B.C.)",RDA,F,9640,9279,F,F,3.9,5131,4319,182.2281,52.9,394
2473025,"Lorraine (Que.)",V  ,F,9613,9476,F,F,1.4,3250,3211,6.0378,1592.1,395
5935016,"Lake Country (B.C.)",DM ,F,9606,9267,F,F,3.7,3988,3644,122.1582,78.6,396
4806017,"Chestermere (Alta.)",T  ,F,9564,3856,T,F,148.0,3165,3066,8.9098,1073.4,397
2482015,"Val-des-Monts (Que.)",MÉ ,F,9539,7842,F,F,21.6,5537,3673,435.5671,21.9,398
4813001,"Lac Ste. Anne County (Alta.)",MD ,F,9516,8948,F,F,6.3,4567,3673,2842.4603,3.3,399
4613047,"Selkirk (Man.)",CY ,F,9515,9752,F,F,-2.4,3955,3837,24.8729,382.5,400
1211011,"Amherst (N.S.)",T  ,F,9505,9470,F,F,0.4,4410,4152,12.0205,790.7,401
3542015,"Grey Highlands (Ont.)",MU ,F,9480,9196,F,F,3.1,5142,3687,880.5990,10.8,402
5937010,"Coldstream (B.C.)",DM ,F,9471,9106,F,F,4.0,3565,3423,67.2530,140.8,403
1212014,"New Glasgow (N.S.)",T  ,F,9455,9432,F,F,0.2,4343,4162,9.9258,952.6,404
3509028,"Carleton Place (Ont.)",T  ,F,9453,9083,F,F,4.1,3832,3702,8.8342,1070.0,405
3507021,"Leeds and the Thousand Islands (Ont.)",TP ,F,9435,9069,F,F,4.0,5306,3649,607.1826,15.5,406
4702047,"Weyburn (Sask.)",CY ,F,9433,9534,F,F,-1.1,4267,4046,15.7831,597.7,407
3543019,"Ramara (Ont.)",TP ,F,9427,8615,F,F,9.4,5797,3784,417.2506,22.6,408
3543072,"Penetanguishene (Ont.)",T  ,F,9354,8316,F,F,12.5,3685,3489,25.3752,368.6,409
5941013,"Quesnel (B.C.)",CY ,F,9326,10044,F,F,-7.1,4443,3917,35.3445,263.9,410
3540040,"Huron East (Ont.)",MU ,F,9310,9680,F,F,-3.8,3645,3432,669.1644,13.9,411
2434128,"Saint-Raymond (Que.)",V  ,F,9273,8836,F,F,4.9,5035,3970,670.5461,13.8,412
3547075,"Laurentian Valley (Ont.)",TP ,F,9265,8733,F,F,6.1,3506,3397,552.4412,16.8,413
5903015,"Nelson (B.C.)",CY ,F,9258,9318,T,F,-0.6,4427,4160,11.7245,789.6,414
5931020,"Whistler (B.C.)",DM ,F,9248,8896,F,F,4.0,8751,3909,161.7067,57.2,415
2444037,"Coaticook (Que.)",V  ,F,9204,8988,F,F,2.4,3978,3733,218.5507,42.1,416
2477043,"Saint-Sauveur (Que.)",V  ,F,9191,8122,T,F,13.2,5890,4356,47.7085,192.6,417
4603050,"Winkler (Man.)",CY ,F,9106,7943,F,F,14.6,3371,3282,17.0133,535.2,418
4602069,"Taché (Man.)",RM ,F,9083,8578,F,F,5.9,2972,2899,581.5154,15.6,419
3530004,"North Dumfries (Ont.)",TP ,F,9063,8769,F,F,3.4,3103,3050,187.2169,48.4,420
1212011,"Pictou, Subd. C (N.S.)",SC ,F,9038,9181,F,F,-1.6,4533,3700,1255.3518,7.2,421
5949005,"Kitimat (B.C.)",DM ,F,8987,10285,F,F,-12.6,4256,3627,242.6283,37.0,422
4813030,"Whitecourt (Alta.)",T  ,F,8971,8334,F,F,7.6,3448,3285,26.1436,343.1,423
4811013,"Beaumont (Alta.)",T  ,F,8961,7006,F,F,27.9,2858,2792,10.5029,853.2,424
2415013,"La Malbaie (Que.)",V  ,F,8959,9143,F,F,-2.0,4182,3721,459.3427,19.5,425
2478102,"Mont-Tremblant (Que.)",V  ,F,8892,8317,T,F,6.9,6628,3873,234.4025,37.9,426
1307019,"Moncton (N.B.)",P  ,F,8861,8743,F,F,1.3,3466,3324,582.2002,15.2,427
3531025,"West Perth (Ont.)",MU ,F,8839,9129,F,F,-3.2,3341,3141,579.3976,15.3,428
3515013,"Cavan-Millbrook-North Monaghan (Ont.)",TP ,F,8828,8453,F,F,4.4,3088,3018,306.1253,28.8,429
3534010,"Malahide (Ont.)",TP ,F,8828,8777,T,F,0.6,2889,2726,395.0705,22.3,429
1203001,"Clare (N.S.)",MD ,F,8813,9067,F,F,-2.8,4558,3699,852.8229,10.3,431
3509004,"Smiths Falls (Ont.)",T  ,F,8777,9140,F,F,-4.0,4106,3812,8.1972,1070.7,432
5917047,"View Royal (B.C.)",T  ,F,8768,7271,F,F,20.6,3512,3350,14.4837,605.4,433
4613032,"East St. Paul (Man.)",RM ,F,8733,7677,F,F,13.8,2944,2907,42.0975,207.4,434
3502010,"Champlain (Ont.)",TP ,F,8683,8586,T,F,1.1,3649,3447,207.1522,41.9,435
1202001,"Argyle (N.S.)",MD ,F,8656,8698,T,F,-0.5,3912,3375,1527.1024,5.7,436
3502023,"Alfred and Plantagenet (Ont.)",TP ,F,8654,8593,F,F,0.7,3581,3373,391.6799,22.1,437
4808038,"Ponoka County (Alta.)",CM ,F,8640,8791,T,F,-1.7,3330,3033,2807.9369,3.1,438
3556066,"Kapuskasing (Ont.)",T  ,F,8509,9238,F,F,-7.9,4022,3741,83.9842,101.3,439
3523043,"Minto (Ont.)",T  ,F,8504,8164,F,F,4.2,3276,3135,300.3738,28.3,440
5921023,"Qualicum Beach (B.C.)",T  ,F,8502,7849,T,F,8.3,4217,4002,17.9984,472.4,441
2457030,"Otterburn Park (Que.)",V  ,F,8464,7866,F,F,7.6,3140,3090,5.3462,1583.2,442
5929011,"Sechelt (B.C.)",DM ,F,8454,7775,F,F,8.7,4272,3853,39.7068,212.9,443
3541055,"South Bruce Peninsula (Ont.)",T  ,F,8415,8090,F,F,4.0,6759,3581,531.8953,15.8,444
1303012,"Oromocto (N.B.)",T  ,F,8402,8843,F,F,-5.0,3484,3082,22.3743,375.5,445
2459015,"Saint-Amable (Que.)",MÉ ,F,8398,7278,F,F,15.4,3054,2987,36.6816,228.9,446
2473030,"Bois-des-Filion (Que.)",V  ,F,8383,7712,F,F,8.7,3365,3241,4.2801,1958.6,447
4711065,"Corman Park No. 344 (Sask.)",RM ,F,8349,8043,T,F,3.8,2777,2722,1978.1359,4.2,448
3554068,"Kirkland Lake (Ont.)",T  ,F,8248,8616,F,F,-4.3,4308,3768,262.2366,31.5,449
2461030,"Notre-Dame-des-Prairies (Que.)",V  ,F,8230,7316,F,F,12.5,3662,3570,18.1969,452.3,450
3560027,"Dryden (Ont.)",CY ,F,8195,8198,F,F,0.0,3482,3283,65.2041,125.7,451
4805012,"Wheatland County (Alta.)",CM ,F,8164,7889,F,F,3.5,2620,2508,4550.9175,1.8,452
3532027,"Zorra (Ont.)",TP ,F,8125,8052,F,F,0.9,2994,2887,528.7761,15.4,453
1207011,"Kings, Subd. C (N.S.)",SC ,F,8121,7943,F,F,2.2,3529,3385,244.1211,33.3,454
4717029,"Lloydminster (Part) (Sask.)",CY ,F,8118,7840,F,F,3.5,3196,3075,17.3392,468.2,455
3559012,"Fort Frances (Ont.)",T  ,F,8103,8315,F,F,-2.5,3650,3443,26.8455,301.8,456
4814024,"Edson (Alta.)",T  ,F,8098,7585,F,F,6.8,3230,3094,29.5443,274.1,457
1203004,"Digby (N.S.)",MD ,F,7986,8281,F,F,-3.6,4231,3359,1655.9267,4.8,458
2463060,"Sainte-Julienne (Que.)",MÉ ,F,7983,7182,F,F,11.2,3763,3288,99.2462,80.4,459
1206004,"Bridgewater (N.S.)",T  ,F,7944,7621,F,F,4.2,3735,3595,13.6038,584.0,460
4805026,"Drumheller (Alta.)",T  ,F,7932,7785,F,F,1.9,3244,3079,107.9287,73.5,461
2482020,"Cantley (Que.)",MÉ ,F,7926,5898,F,F,34.4,2912,2748,128.3868,61.7,462
2402028,"Chandler (Que.)",V  ,F,7914,8278,T,F,-4.4,3556,3362,419.4985,18.9,463
4617050,"Dauphin (Man.)",CY ,F,7906,8085,F,F,-2.2,3889,3645,12.6523,624.9,464
2455048,"Marieville (Que.)",V  ,F,7904,7240,F,F,9.2,3328,3128,62.7809,125.9,465
3547048,"Renfrew (Ont.)",T  ,F,7846,7942,F,F,-1.2,3686,3549,12.7709,614.4,466
2450072,"Nicolet (Que.)",V  ,F,7827,7928,F,F,-1.3,3363,3156,96.1080,81.4,467
2446112,"Farnham (Que.)",V  ,F,7809,7747,F,F,0.8,3553,3341,92.0372,84.8,468
2448028,"Acton Vale (Que.)",V  ,F,7797,7325,T,F,6.4,3489,3271,90.9584,85.7,469
1214001,"Antigonish, Subd. A (N.S.)",SC ,F,7730,7702,F,F,0.4,3697,2894,927.7940,8.3,470
5939037,"Columbia-Shuswap C (B.C.)",RDA,F,7695,6762,F,F,13.8,4621,3399,506.3342,15.2,471
4614036,"Rockwood (Man.)",RM ,F,7692,7654,F,F,0.5,2563,2453,1199.7579,6.4,472
3540025,"Central Huron (Ont.)",MU ,F,7641,7806,F,F,-2.1,3419,2962,447.6029,17.1,473
4802022,"Taber (Alta.)",T  ,F,7591,7671,F,F,-1.0,3034,2897,15.0856,503.2,474
3532012,"South-West Oxford (Ont.)",TP ,F,7589,7782,F,F,-2.5,2667,2588,370.6306,20.5,475
4813044,"Athabasca County No. 12 (Alta.)",CM ,F,7587,7521,T,F,0.9,3799,2905,6126.4291,1.2,476
1010025,"Happy Valley-Goose Bay (N.L.)",T  ,F,7572,7969,F,F,-5.0,3226,2726,305.8453,24.8,477
3511030,"Stone Mills (Ont.)",TP ,F,7568,7337,F,F,3.1,3122,2799,688.2827,11.0,478
2499025,"Chibougamau (Que.)",V  ,F,7563,7922,F,F,-4.5,3377,3111,699.1632,10.8,479
3540028,"Goderich (Ont.)",T  ,F,7563,7604,F,F,-0.5,3425,3270,7.9105,956.1,479
5919046,"Cowichan Valley B (B.C.)",RDA,F,7562,7081,F,F,6.8,3075,2780,306.2327,24.7,481
5919021,"Ladysmith (B.C.)",T  ,F,7538,6811,T,F,10.7,3303,3185,12.1827,618.7,482
2434017,"Pont-Rouge (Que.)",V  ,F,7518,7146,F,F,5.2,3122,2939,121.2259,62.0,483
3507006,"Augusta (Ont.)",TP ,F,7510,7635,F,F,-1.6,2874,2781,314.0590,23.9,484
3538035,"Plympton-Wyoming (Ont.)",T  ,F,7506,7359,F,F,2.0,3066,2718,318.7639,23.5,485
2482035,"La Pêche (Que.)",MÉ ,F,7477,6453,F,F,15.9,4492,3067,581.5554,12.9,486
4810036,"Vermilion River County No. 24 (Alta.)",CM ,F,7467,7524,F,F,-0.8,2796,2633,5518.7089,1.4,487
5925024,"Comox-Strathcona C (B.C.)",RDA,F,7441,7448,T,F,-0.1,3591,2933,1058.8280,7.0,488
2451015,"Louiseville (Que.)",V  ,F,7433,7622,F,F,-2.5,3519,3365,62.5886,118.8,489
2457010,"Carignan (Que.)",V  ,F,7426,5915,F,F,25.5,2697,2639,62.3129,119.2,490
1314014,"Campbellton (N.B.)",CY ,F,7384,7798,F,F,-5.3,3485,3161,18.6617,395.7,491
3532038,"East Zorra-Tavistock (Ont.)",TP ,F,7350,7238,F,F,1.5,2657,2568,247.4185,29.7,492
2487090,"La Sarre (Que.)",V  ,F,7336,7728,F,F,-5.1,3520,3366,148.6844,49.3,493
1201001,"Barrington (N.S.)",MD ,F,7331,7648,F,F,-4.1,3355,2987,631.9430,11.6,494
2467025,"Delson (Que.)",V  ,F,7322,7024,F,F,4.2,2782,2741,7.1311,1026.8,495
4808008,"Innisfail (Alta.)",T  ,F,7316,6943,T,F,5.4,2962,2879,13.0179,562.0,496
2416013,"Baie-Saint-Paul (Que.)",V  ,F,7288,7290,F,F,0.0,3321,3021,546.2674,13.3,497
5903045,"Castlegar (B.C.)",CY ,F,7259,7585,T,F,-4.3,3225,3062,19.7993,366.6,498
4806034,"Olds (Alta.)",T  ,F,7248,6607,F,F,9.7,3190,2997,11.0469,656.1,499
1010032,"Labrador City (N.L.)",T  ,F,7240,7744,F,F,-6.5,2963,2784,38.8253,186.5,500
5905014,"Trail (B.C.)",CY ,F,7237,7575,F,F,-4.5,3764,3517,34.7773,208.1,501
5939019,"Revelstoke (B.C.)",CY ,F,7230,7500,F,F,-3.6,3275,3100,31.9044,226.6,502
3547003,"McNab/Braeside (Ont.)",TP ,F,7222,6843,F,F,5.5,2934,2689,253.8671,28.4,503
2475045,"Saint-Hippolyte (Que.)",PE ,F,7219,6039,F,F,19.5,4333,3106,120.6222,59.8,504
